date,coin,price_in_usd
6/28/2018,USDT_ETHERIUM,0.99912525
6/29/2018,USDT_ETHERIUM,1.000209253
6/30/2018,USDT_ETHERIUM,0.997349204
7/1/2018,USDT_ETHERIUM,0.997453416
7/2/2018,USDT_ETHERIUM,1.000818915
7/3/2018,USDT_ETHERIUM,1.000133501
7/4/2018,USDT_ETHERIUM,0.999382573
7/5/2018,USDT_ETHERIUM,0.998288899
7/6/2018,USDT_ETHERIUM,0.998882836
7/7/2018,USDT_ETHERIUM,0.999004862
7/8/2018,USDT_ETHERIUM,0.998443201
7/9/2018,USDT_ETHERIUM,1.000226265
7/10/2018,USDT_ETHERIUM,1.000811169
7/11/2018,USDT_ETHERIUM,1.004241899
7/12/2018,USDT_ETHERIUM,1.000299622
7/13/2018,USDT_ETHERIUM,1.000515424
7/14/2018,USDT_ETHERIUM,1.00062335
7/15/2018,USDT_ETHERIUM,0.999333735
7/16/2018,USDT_ETHERIUM,0.999122575
7/17/2018,USDT_ETHERIUM,1.00007487
7/18/2018,USDT_ETHERIUM,0.999472404
7/19/2018,USDT_ETHERIUM,0.999406937
7/20/2018,USDT_ETHERIUM,0.998600641
7/21/2018,USDT_ETHERIUM,1.000956791
7/22/2018,USDT_ETHERIUM,0.999094729
7/23/2018,USDT_ETHERIUM,0.99861656
7/24/2018,USDT_ETHERIUM,0.999446193
7/25/2018,USDT_ETHERIUM,0.998821222
7/26/2018,USDT_ETHERIUM,0.999018039
7/27/2018,USDT_ETHERIUM,0.999429919
7/28/2018,USDT_ETHERIUM,1.00018161
7/29/2018,USDT_ETHERIUM,0.999495966
7/30/2018,USDT_ETHERIUM,0.99936989
7/31/2018,USDT_ETHERIUM,1.000422595
8/1/2018,USDT_ETHERIUM,0.999203343
8/2/2018,USDT_ETHERIUM,0.999767739
8/3/2018,USDT_ETHERIUM,0.999996353
8/4/2018,USDT_ETHERIUM,0.999887462
8/5/2018,USDT_ETHERIUM,0.999936967
8/6/2018,USDT_ETHERIUM,0.999742013
8/7/2018,USDT_ETHERIUM,0.99995241
8/8/2018,USDT_ETHERIUM,1.000594238
8/9/2018,USDT_ETHERIUM,1.001756399
8/10/2018,USDT_ETHERIUM,0.998790715
8/11/2018,USDT_ETHERIUM,1.002667595
8/12/2018,USDT_ETHERIUM,1.000550748
8/13/2018,USDT_ETHERIUM,1.00052583
8/14/2018,USDT_ETHERIUM,1.003197177
8/15/2018,USDT_ETHERIUM,1.000912651
8/16/2018,USDT_ETHERIUM,1.000536047
8/17/2018,USDT_ETHERIUM,1.000918807
8/18/2018,USDT_ETHERIUM,1.004278905
8/19/2018,USDT_ETHERIUM,1.001194504
8/20/2018,USDT_ETHERIUM,0.999415509
8/21/2018,USDT_ETHERIUM,1.000408412
8/22/2018,USDT_ETHERIUM,0.999804137
8/23/2018,USDT_ETHERIUM,0.999205512
8/24/2018,USDT_ETHERIUM,1.001339653
8/25/2018,USDT_ETHERIUM,1.000625975
8/26/2018,USDT_ETHERIUM,0.999606697
8/27/2018,USDT_ETHERIUM,1.000075113
8/28/2018,USDT_ETHERIUM,0.999938106
8/29/2018,USDT_ETHERIUM,1.000382186
8/30/2018,USDT_ETHERIUM,1.000743672
8/31/2018,USDT_ETHERIUM,1.000210191
9/1/2018,USDT_ETHERIUM,0.997761112
9/2/2018,USDT_ETHERIUM,0.998936296
9/3/2018,USDT_ETHERIUM,0.998605094
9/4/2018,USDT_ETHERIUM,0.999508273
9/5/2018,USDT_ETHERIUM,0.996119692
9/6/2018,USDT_ETHERIUM,0.997356817
9/7/2018,USDT_ETHERIUM,0.999587576
9/8/2018,USDT_ETHERIUM,0.999748121
9/9/2018,USDT_ETHERIUM,0.999384398
9/10/2018,USDT_ETHERIUM,0.998017111
9/11/2018,USDT_ETHERIUM,0.999250553
9/12/2018,USDT_ETHERIUM,0.998182161
9/13/2018,USDT_ETHERIUM,1.000748867
9/14/2018,USDT_ETHERIUM,1.000880166
9/15/2018,USDT_ETHERIUM,1.0001683
9/16/2018,USDT_ETHERIUM,0.999486985
9/17/2018,USDT_ETHERIUM,0.998817245
9/18/2018,USDT_ETHERIUM,0.99927543
9/19/2018,USDT_ETHERIUM,0.999775627
9/20/2018,USDT_ETHERIUM,1.000149605
9/21/2018,USDT_ETHERIUM,0.998530517
9/22/2018,USDT_ETHERIUM,0.998691777
9/23/2018,USDT_ETHERIUM,0.999201466
9/24/2018,USDT_ETHERIUM,0.999292107
9/25/2018,USDT_ETHERIUM,0.999001821
9/26/2018,USDT_ETHERIUM,0.998468988
9/27/2018,USDT_ETHERIUM,0.998506156
9/28/2018,USDT_ETHERIUM,0.995410602
9/29/2018,USDT_ETHERIUM,0.997056397
9/30/2018,USDT_ETHERIUM,0.996910037
10/1/2018,USDT_ETHERIUM,0.994868929
10/2/2018,USDT_ETHERIUM,0.994122152
10/3/2018,USDT_ETHERIUM,0.991941254
10/4/2018,USDT_ETHERIUM,0.993474789
10/5/2018,USDT_ETHERIUM,0.992947582
10/6/2018,USDT_ETHERIUM,0.993426366
10/7/2018,USDT_ETHERIUM,0.993625391
10/8/2018,USDT_ETHERIUM,0.989822661
10/9/2018,USDT_ETHERIUM,0.989896127
10/10/2018,USDT_ETHERIUM,0.985268896
10/11/2018,USDT_ETHERIUM,0.983703736
10/12/2018,USDT_ETHERIUM,0.982921215
10/13/2018,USDT_ETHERIUM,0.977575702
10/14/2018,USDT_ETHERIUM,0.97309362
10/15/2018,USDT_ETHERIUM,0.954801327
10/16/2018,USDT_ETHERIUM,0.955657145
10/17/2018,USDT_ETHERIUM,0.955592329
10/18/2018,USDT_ETHERIUM,0.96450316
10/19/2018,USDT_ETHERIUM,0.976060289
10/20/2018,USDT_ETHERIUM,0.973328893
10/21/2018,USDT_ETHERIUM,0.973777216
10/22/2018,USDT_ETHERIUM,0.973030872
10/23/2018,USDT_ETHERIUM,0.976212252
10/24/2018,USDT_ETHERIUM,0.976685643
10/25/2018,USDT_ETHERIUM,0.978289409
10/26/2018,USDT_ETHERIUM,0.979058751
10/27/2018,USDT_ETHERIUM,0.987888155
10/28/2018,USDT_ETHERIUM,0.988001085
10/29/2018,USDT_ETHERIUM,0.986822399
10/30/2018,USDT_ETHERIUM,0.991922659
10/31/2018,USDT_ETHERIUM,0.990591378
11/1/2018,USDT_ETHERIUM,0.990411098
11/2/2018,USDT_ETHERIUM,0.987110645
11/3/2018,USDT_ETHERIUM,0.991311691
11/4/2018,USDT_ETHERIUM,0.990779168
11/5/2018,USDT_ETHERIUM,0.990259329
11/6/2018,USDT_ETHERIUM,0.990758731
11/7/2018,USDT_ETHERIUM,0.989710573
11/8/2018,USDT_ETHERIUM,0.988465628
11/9/2018,USDT_ETHERIUM,0.986267165
11/10/2018,USDT_ETHERIUM,0.987673531
11/11/2018,USDT_ETHERIUM,0.98661109
11/12/2018,USDT_ETHERIUM,0.979860302
11/13/2018,USDT_ETHERIUM,0.968601274
11/14/2018,USDT_ETHERIUM,0.950333728
11/15/2018,USDT_ETHERIUM,0.969950062
11/16/2018,USDT_ETHERIUM,0.975641986
11/17/2018,USDT_ETHERIUM,0.978830696
11/18/2018,USDT_ETHERIUM,0.984944586
11/19/2018,USDT_ETHERIUM,0.96535892
11/20/2018,USDT_ETHERIUM,0.957229907
11/21/2018,USDT_ETHERIUM,0.973333702
11/22/2018,USDT_ETHERIUM,0.971241037
11/23/2018,USDT_ETHERIUM,0.970171402
11/24/2018,USDT_ETHERIUM,0.964086024
11/25/2018,USDT_ETHERIUM,0.963169526
11/26/2018,USDT_ETHERIUM,0.963728825
11/27/2018,USDT_ETHERIUM,0.972727932
11/28/2018,USDT_ETHERIUM,0.98911723
11/29/2018,USDT_ETHERIUM,0.987273661
11/30/2018,USDT_ETHERIUM,0.982421985
12/1/2018,USDT_ETHERIUM,0.988632588
12/2/2018,USDT_ETHERIUM,0.985032951
12/3/2018,USDT_ETHERIUM,0.984789584
12/4/2018,USDT_ETHERIUM,0.987635651
12/5/2018,USDT_ETHERIUM,0.980492611
12/6/2018,USDT_ETHERIUM,0.98026602
12/7/2018,USDT_ETHERIUM,0.993941312
12/8/2018,USDT_ETHERIUM,0.995732508
12/9/2018,USDT_ETHERIUM,0.994775018
12/10/2018,USDT_ETHERIUM,0.992196342
12/11/2018,USDT_ETHERIUM,0.991006678
12/12/2018,USDT_ETHERIUM,0.994736067
12/13/2018,USDT_ETHERIUM,0.987935585
12/14/2018,USDT_ETHERIUM,0.989741452
12/15/2018,USDT_ETHERIUM,0.989662189
12/16/2018,USDT_ETHERIUM,0.988365969
12/17/2018,USDT_ETHERIUM,0.998163176
12/18/2018,USDT_ETHERIUM,1.002639468
12/19/2018,USDT_ETHERIUM,1.00450074
12/20/2018,USDT_ETHERIUM,1.006657392
12/21/2018,USDT_ETHERIUM,1.000742757
12/22/2018,USDT_ETHERIUM,1.008351318
12/23/2018,USDT_ETHERIUM,1.004048755
12/24/2018,USDT_ETHERIUM,1.005583467
12/25/2018,USDT_ETHERIUM,1.010835567
12/26/2018,USDT_ETHERIUM,1.007854912
12/27/2018,USDT_ETHERIUM,1.006368409
12/28/2018,USDT_ETHERIUM,1.011876006
12/29/2018,USDT_ETHERIUM,1.010094504
12/30/2018,USDT_ETHERIUM,1.007844951
12/31/2018,USDT_ETHERIUM,0.998697971
1/1/2019,USDT_ETHERIUM,1.004331316
1/2/2019,USDT_ETHERIUM,1.009287544
1/3/2019,USDT_ETHERIUM,1.005946609
1/4/2019,USDT_ETHERIUM,1.008079602
1/5/2019,USDT_ETHERIUM,1.007367024
1/6/2019,USDT_ETHERIUM,1.012600415
1/7/2019,USDT_ETHERIUM,1.007424248
1/8/2019,USDT_ETHERIUM,1.008110003
1/9/2019,USDT_ETHERIUM,1.008567163
1/10/2019,USDT_ETHERIUM,1.011636097
1/11/2019,USDT_ETHERIUM,1.009730364
1/12/2019,USDT_ETHERIUM,1.009517336
1/13/2019,USDT_ETHERIUM,1.010971394
1/14/2019,USDT_ETHERIUM,1.00982655
1/15/2019,USDT_ETHERIUM,1.008868289
1/16/2019,USDT_ETHERIUM,1.005291808
1/17/2019,USDT_ETHERIUM,1.006320614
1/18/2019,USDT_ETHERIUM,1.002946255
1/19/2019,USDT_ETHERIUM,1.00564575
1/20/2019,USDT_ETHERIUM,1.000144779
1/21/2019,USDT_ETHERIUM,1.001671693
1/22/2019,USDT_ETHERIUM,1.000851474
1/23/2019,USDT_ETHERIUM,1.000637392
1/24/2019,USDT_ETHERIUM,1.000265131
1/25/2019,USDT_ETHERIUM,0.998071733
1/26/2019,USDT_ETHERIUM,0.997122972
1/27/2019,USDT_ETHERIUM,0.994196923
1/28/2019,USDT_ETHERIUM,0.998947009
1/29/2019,USDT_ETHERIUM,0.995713492
1/30/2019,USDT_ETHERIUM,0.993177366
1/31/2019,USDT_ETHERIUM,0.993980631
2/1/2019,USDT_ETHERIUM,0.992230384
2/2/2019,USDT_ETHERIUM,0.991499519
2/3/2019,USDT_ETHERIUM,0.987315034
2/4/2019,USDT_ETHERIUM,0.985081464
2/5/2019,USDT_ETHERIUM,0.988778149
2/6/2019,USDT_ETHERIUM,0.988394893
2/7/2019,USDT_ETHERIUM,0.989169758
2/8/2019,USDT_ETHERIUM,0.989563388
2/9/2019,USDT_ETHERIUM,0.988911562
2/10/2019,USDT_ETHERIUM,0.991765417
2/11/2019,USDT_ETHERIUM,0.988897019
2/12/2019,USDT_ETHERIUM,0.987895667
2/13/2019,USDT_ETHERIUM,0.989546646
2/14/2019,USDT_ETHERIUM,0.991154978
2/15/2019,USDT_ETHERIUM,0.990747453
2/16/2019,USDT_ETHERIUM,0.990644579
2/17/2019,USDT_ETHERIUM,0.988774898
2/18/2019,USDT_ETHERIUM,0.992705573
2/19/2019,USDT_ETHERIUM,0.993308444
2/20/2019,USDT_ETHERIUM,0.991730522
2/21/2019,USDT_ETHERIUM,0.98996043
2/22/2019,USDT_ETHERIUM,0.994543412
2/23/2019,USDT_ETHERIUM,0.99846796
2/24/2019,USDT_ETHERIUM,0.995136099
2/25/2019,USDT_ETHERIUM,0.99710837
2/26/2019,USDT_ETHERIUM,0.995965098
2/27/2019,USDT_ETHERIUM,0.994239285
2/28/2019,USDT_ETHERIUM,0.994218006
3/1/2019,USDT_ETHERIUM,0.996011895
3/2/2019,USDT_ETHERIUM,0.998122683
3/3/2019,USDT_ETHERIUM,0.99434325
3/4/2019,USDT_ETHERIUM,0.996215204
3/5/2019,USDT_ETHERIUM,0.99754517
3/6/2019,USDT_ETHERIUM,0.996282575
3/7/2019,USDT_ETHERIUM,0.995463965
3/8/2019,USDT_ETHERIUM,0.993291245
3/9/2019,USDT_ETHERIUM,0.994067057
3/10/2019,USDT_ETHERIUM,0.995017418
3/11/2019,USDT_ETHERIUM,0.994931759
3/12/2019,USDT_ETHERIUM,0.994253033
3/13/2019,USDT_ETHERIUM,0.995567753
3/14/2019,USDT_ETHERIUM,0.993857314
3/15/2019,USDT_ETHERIUM,0.994951161
3/16/2019,USDT_ETHERIUM,0.996252953
3/17/2019,USDT_ETHERIUM,0.996233188
3/18/2019,USDT_ETHERIUM,0.995412838
3/19/2019,USDT_ETHERIUM,0.995884218
3/20/2019,USDT_ETHERIUM,0.998082119
3/21/2019,USDT_ETHERIUM,0.99689744
3/22/2019,USDT_ETHERIUM,0.998171201
3/23/2019,USDT_ETHERIUM,0.994997034
3/24/2019,USDT_ETHERIUM,0.994791868
3/25/2019,USDT_ETHERIUM,0.993083835
3/26/2019,USDT_ETHERIUM,0.99384729
3/27/2019,USDT_ETHERIUM,0.997188026
3/28/2019,USDT_ETHERIUM,0.99612011
3/29/2019,USDT_ETHERIUM,0.997285587
3/30/2019,USDT_ETHERIUM,0.998105586
3/31/2019,USDT_ETHERIUM,0.99786851
4/1/2019,USDT_ETHERIUM,0.998340632
4/2/2019,USDT_ETHERIUM,1.008641235
4/3/2019,USDT_ETHERIUM,1.004988744
4/4/2019,USDT_ETHERIUM,1.002997088
4/5/2019,USDT_ETHERIUM,1.005985862
4/6/2019,USDT_ETHERIUM,1.000424356
4/7/2019,USDT_ETHERIUM,1.004082306
4/8/2019,USDT_ETHERIUM,1.008089631
4/9/2019,USDT_ETHERIUM,1.007392209
4/10/2019,USDT_ETHERIUM,1.002409898
4/11/2019,USDT_ETHERIUM,1.004591035
4/12/2019,USDT_ETHERIUM,1.005156447
4/13/2019,USDT_ETHERIUM,1.004465426
4/14/2019,USDT_ETHERIUM,1.006180157
4/15/2019,USDT_ETHERIUM,1.000739299
4/16/2019,USDT_ETHERIUM,1.004812556
4/17/2019,USDT_ETHERIUM,1.004032547
4/18/2019,USDT_ETHERIUM,1.004093735
4/19/2019,USDT_ETHERIUM,1.005325962
4/20/2019,USDT_ETHERIUM,1.004731929
4/21/2019,USDT_ETHERIUM,1.007200775
4/22/2019,USDT_ETHERIUM,1.005188124
4/23/2019,USDT_ETHERIUM,1.00427566
4/24/2019,USDT_ETHERIUM,1.004688192
4/25/2019,USDT_ETHERIUM,0.981324577
4/26/2019,USDT_ETHERIUM,0.970667109
4/27/2019,USDT_ETHERIUM,0.977282516
4/28/2019,USDT_ETHERIUM,0.970171364
4/29/2019,USDT_ETHERIUM,0.983392162
4/30/2019,USDT_ETHERIUM,0.990241457
5/1/2019,USDT_ETHERIUM,0.987238126
5/2/2019,USDT_ETHERIUM,0.98113553
5/3/2019,USDT_ETHERIUM,0.981771863
5/4/2019,USDT_ETHERIUM,0.99005361
5/5/2019,USDT_ETHERIUM,0.989633549
5/6/2019,USDT_ETHERIUM,0.989480061
5/7/2019,USDT_ETHERIUM,0.98619764
5/8/2019,USDT_ETHERIUM,0.992556169
5/9/2019,USDT_ETHERIUM,0.995369579
5/10/2019,USDT_ETHERIUM,0.995158785
5/11/2019,USDT_ETHERIUM,1.004233881
5/12/2019,USDT_ETHERIUM,1.000118326
5/13/2019,USDT_ETHERIUM,1.00163652
5/14/2019,USDT_ETHERIUM,1.002486579
5/15/2019,USDT_ETHERIUM,1.00327299
5/16/2019,USDT_ETHERIUM,1.000602864
5/17/2019,USDT_ETHERIUM,0.999782724
5/18/2019,USDT_ETHERIUM,1.001684146
5/19/2019,USDT_ETHERIUM,1.005442913
5/20/2019,USDT_ETHERIUM,1.006766544
5/21/2019,USDT_ETHERIUM,1.006124005
5/22/2019,USDT_ETHERIUM,0.999459322
5/23/2019,USDT_ETHERIUM,1.004374226
5/24/2019,USDT_ETHERIUM,1.003119501
5/25/2019,USDT_ETHERIUM,1.005274537
5/26/2019,USDT_ETHERIUM,1.010051912
5/27/2019,USDT_ETHERIUM,1.002494744
5/28/2019,USDT_ETHERIUM,1.000359759
5/29/2019,USDT_ETHERIUM,1.002079298
5/30/2019,USDT_ETHERIUM,1.000869132
5/31/2019,USDT_ETHERIUM,0.998897725
6/1/2019,USDT_ETHERIUM,1.001300886
6/2/2019,USDT_ETHERIUM,1.001434481
6/3/2019,USDT_ETHERIUM,0.998474316
6/4/2019,USDT_ETHERIUM,0.998614104
6/5/2019,USDT_ETHERIUM,1.002098993
6/6/2019,USDT_ETHERIUM,1.003027257
6/7/2019,USDT_ETHERIUM,1.002465259
6/8/2019,USDT_ETHERIUM,1.004163465
6/9/2019,USDT_ETHERIUM,1.001332395
6/10/2019,USDT_ETHERIUM,1.003928706
6/11/2019,USDT_ETHERIUM,1.003921087
6/12/2019,USDT_ETHERIUM,1.002487294
6/13/2019,USDT_ETHERIUM,1.002099689
6/14/2019,USDT_ETHERIUM,1.0052417
6/15/2019,USDT_ETHERIUM,1.004596187
6/16/2019,USDT_ETHERIUM,1.001154244
6/17/2019,USDT_ETHERIUM,1.00281227
6/18/2019,USDT_ETHERIUM,0.9988979
6/19/2019,USDT_ETHERIUM,1.002041381
6/20/2019,USDT_ETHERIUM,1.002176608
6/21/2019,USDT_ETHERIUM,1.004096901
6/22/2019,USDT_ETHERIUM,0.994555622
6/23/2019,USDT_ETHERIUM,0.994225138
6/24/2019,USDT_ETHERIUM,0.997030208
6/25/2019,USDT_ETHERIUM,0.995343121
6/26/2019,USDT_ETHERIUM,0.98432094
6/27/2019,USDT_ETHERIUM,0.983084344
6/28/2019,USDT_ETHERIUM,0.995218933
6/29/2019,USDT_ETHERIUM,0.997445967
6/30/2019,USDT_ETHERIUM,0.988871459
7/1/2019,USDT_ETHERIUM,0.995470563
7/2/2019,USDT_ETHERIUM,0.999522589
7/3/2019,USDT_ETHERIUM,1.003267753
7/4/2019,USDT_ETHERIUM,1.00010227
7/5/2019,USDT_ETHERIUM,1.001354694
7/6/2019,USDT_ETHERIUM,0.998953112
7/7/2019,USDT_ETHERIUM,1.005112397
7/8/2019,USDT_ETHERIUM,1.004080944
7/9/2019,USDT_ETHERIUM,1.001796085
7/10/2019,USDT_ETHERIUM,0.998541156
7/11/2019,USDT_ETHERIUM,1.000993035
7/12/2019,USDT_ETHERIUM,1.003702133
7/13/2019,USDT_ETHERIUM,1.001041318
7/14/2019,USDT_ETHERIUM,1.000077239
7/15/2019,USDT_ETHERIUM,1.001626754
7/16/2019,USDT_ETHERIUM,0.999624221
7/17/2019,USDT_ETHERIUM,1.002323733
7/18/2019,USDT_ETHERIUM,1.003095001
7/19/2019,USDT_ETHERIUM,1.002011897
7/20/2019,USDT_ETHERIUM,1.000655587
7/21/2019,USDT_ETHERIUM,1.000607106
7/22/2019,USDT_ETHERIUM,0.997917905
7/23/2019,USDT_ETHERIUM,0.998709028
7/24/2019,USDT_ETHERIUM,1.000817043
7/25/2019,USDT_ETHERIUM,1.000307807
7/26/2019,USDT_ETHERIUM,1.001920384
7/27/2019,USDT_ETHERIUM,0.999395594
7/28/2019,USDT_ETHERIUM,0.999894977
7/29/2019,USDT_ETHERIUM,0.997944034
7/30/2019,USDT_ETHERIUM,1.001210324
7/31/2019,USDT_ETHERIUM,1.001007518
8/1/2019,USDT_ETHERIUM,1.002747098
8/2/2019,USDT_ETHERIUM,1.000515211
8/3/2019,USDT_ETHERIUM,1.000154522
8/4/2019,USDT_ETHERIUM,1.004383625
8/5/2019,USDT_ETHERIUM,0.999565704
8/6/2019,USDT_ETHERIUM,0.998163163
8/7/2019,USDT_ETHERIUM,0.99905703
8/8/2019,USDT_ETHERIUM,0.99812458
8/9/2019,USDT_ETHERIUM,0.998613545
8/10/2019,USDT_ETHERIUM,0.99748697
8/11/2019,USDT_ETHERIUM,0.998680841
8/12/2019,USDT_ETHERIUM,0.998429615
8/13/2019,USDT_ETHERIUM,0.996012649
8/14/2019,USDT_ETHERIUM,0.996023676
8/15/2019,USDT_ETHERIUM,1.000331354
8/16/2019,USDT_ETHERIUM,1.001360622
8/17/2019,USDT_ETHERIUM,0.99962323
8/18/2019,USDT_ETHERIUM,1.000994036
8/19/2019,USDT_ETHERIUM,1.000556211
8/20/2019,USDT_ETHERIUM,1.000139061
8/21/2019,USDT_ETHERIUM,0.998102903
8/22/2019,USDT_ETHERIUM,1.00077501
8/23/2019,USDT_ETHERIUM,1.001267778
8/24/2019,USDT_ETHERIUM,1.000693586
8/25/2019,USDT_ETHERIUM,0.999760771
8/26/2019,USDT_ETHERIUM,0.998893003
8/27/2019,USDT_ETHERIUM,0.998444362
8/28/2019,USDT_ETHERIUM,0.99818829
8/29/2019,USDT_ETHERIUM,0.999094769
8/30/2019,USDT_ETHERIUM,0.999869745
8/31/2019,USDT_ETHERIUM,1.000712734
9/1/2019,USDT_ETHERIUM,1.001561058
9/2/2019,USDT_ETHERIUM,1.003223611
9/3/2019,USDT_ETHERIUM,1.001499401
9/4/2019,USDT_ETHERIUM,1.001246442
9/5/2019,USDT_ETHERIUM,1.001382821
9/6/2019,USDT_ETHERIUM,1.000909631
9/7/2019,USDT_ETHERIUM,1.002638667
9/8/2019,USDT_ETHERIUM,1.001271747
9/9/2019,USDT_ETHERIUM,1.000479404
9/10/2019,USDT_ETHERIUM,0.999080593
9/11/2019,USDT_ETHERIUM,1.000232324
9/12/2019,USDT_ETHERIUM,1.001360073
9/13/2019,USDT_ETHERIUM,1.00257274
9/14/2019,USDT_ETHERIUM,1.003169254
9/15/2019,USDT_ETHERIUM,1.001836378
9/16/2019,USDT_ETHERIUM,1.001942713
9/17/2019,USDT_ETHERIUM,0.999448618
9/18/2019,USDT_ETHERIUM,1.000017717
9/19/2019,USDT_ETHERIUM,1.002776135
9/20/2019,USDT_ETHERIUM,0.999339787
9/21/2019,USDT_ETHERIUM,0.999377639
9/22/2019,USDT_ETHERIUM,1.000286672
9/23/2019,USDT_ETHERIUM,0.999121422
9/24/2019,USDT_ETHERIUM,1.003867822
9/25/2019,USDT_ETHERIUM,1.00017343
9/26/2019,USDT_ETHERIUM,1.000525529
9/27/2019,USDT_ETHERIUM,1.002446166
9/28/2019,USDT_ETHERIUM,1.001556674
9/29/2019,USDT_ETHERIUM,1.001262152
9/30/2019,USDT_ETHERIUM,1.003491525
10/1/2019,USDT_ETHERIUM,1.00283621
10/2/2019,USDT_ETHERIUM,1.002796861
10/3/2019,USDT_ETHERIUM,1.001973918
10/4/2019,USDT_ETHERIUM,1.002100453
10/5/2019,USDT_ETHERIUM,1.002483648
10/6/2019,USDT_ETHERIUM,0.999222864
10/7/2019,USDT_ETHERIUM,1.002874351
10/8/2019,USDT_ETHERIUM,1.000597544
10/9/2019,USDT_ETHERIUM,1.002101324
10/10/2019,USDT_ETHERIUM,1.002894488
10/11/2019,USDT_ETHERIUM,1.001138176
10/12/2019,USDT_ETHERIUM,1.000769632
10/13/2019,USDT_ETHERIUM,1.00010441
10/14/2019,USDT_ETHERIUM,1.000700929
10/15/2019,USDT_ETHERIUM,1.000205809
10/16/2019,USDT_ETHERIUM,1.000152689
10/17/2019,USDT_ETHERIUM,1.000649159
10/18/2019,USDT_ETHERIUM,1.001284747
10/19/2019,USDT_ETHERIUM,1.001077347
10/20/2019,USDT_ETHERIUM,1.002056621
10/21/2019,USDT_ETHERIUM,1.00185082
10/22/2019,USDT_ETHERIUM,1.000492203
10/23/2019,USDT_ETHERIUM,1.001253002
10/24/2019,USDT_ETHERIUM,1.00161573
10/25/2019,USDT_ETHERIUM,1.001425022
10/26/2019,USDT_ETHERIUM,1.0030016
10/27/2019,USDT_ETHERIUM,1.002484272
10/28/2019,USDT_ETHERIUM,1.001678658
10/29/2019,USDT_ETHERIUM,1.002299885
10/30/2019,USDT_ETHERIUM,1.00129077
10/31/2019,USDT_ETHERIUM,1.001074096
11/1/2019,USDT_ETHERIUM,1.001945521
11/2/2019,USDT_ETHERIUM,1.001300973
11/3/2019,USDT_ETHERIUM,1.000887783
11/4/2019,USDT_ETHERIUM,1.0017192
11/5/2019,USDT_ETHERIUM,1.000975142
11/6/2019,USDT_ETHERIUM,1.000089651
11/7/2019,USDT_ETHERIUM,0.999371919
11/8/2019,USDT_ETHERIUM,0.99916106
11/9/2019,USDT_ETHERIUM,0.999606356
11/10/2019,USDT_ETHERIUM,0.999866086
11/11/2019,USDT_ETHERIUM,0.99860707
11/12/2019,USDT_ETHERIUM,0.999263554
11/13/2019,USDT_ETHERIUM,0.998116837
11/14/2019,USDT_ETHERIUM,0.998307779
11/15/2019,USDT_ETHERIUM,0.99878614
11/16/2019,USDT_ETHERIUM,0.999213742
11/17/2019,USDT_ETHERIUM,1.000202539
11/18/2019,USDT_ETHERIUM,0.998093283
11/19/2019,USDT_ETHERIUM,0.998830762
11/20/2019,USDT_ETHERIUM,0.997822767
11/21/2019,USDT_ETHERIUM,0.998995268
11/22/2019,USDT_ETHERIUM,1.001367526
11/23/2019,USDT_ETHERIUM,1.001011537
11/24/2019,USDT_ETHERIUM,0.999867123
11/25/2019,USDT_ETHERIUM,1.001262263
11/26/2019,USDT_ETHERIUM,1.00143376
11/27/2019,USDT_ETHERIUM,1.001464855
11/28/2019,USDT_ETHERIUM,1.001384724
11/29/2019,USDT_ETHERIUM,1.0009842
11/30/2019,USDT_ETHERIUM,1.001618828
12/1/2019,USDT_ETHERIUM,1.001477265
12/2/2019,USDT_ETHERIUM,1.001391505
12/3/2019,USDT_ETHERIUM,1.00145041
12/4/2019,USDT_ETHERIUM,1.000359174
12/5/2019,USDT_ETHERIUM,1.000615564
12/6/2019,USDT_ETHERIUM,1.002657813
12/7/2019,USDT_ETHERIUM,1.001957135
12/8/2019,USDT_ETHERIUM,1.001665939
12/9/2019,USDT_ETHERIUM,0.999458124
12/10/2019,USDT_ETHERIUM,0.999943581
12/11/2019,USDT_ETHERIUM,0.999356475
12/12/2019,USDT_ETHERIUM,0.998722177
12/13/2019,USDT_ETHERIUM,0.999229176
12/14/2019,USDT_ETHERIUM,0.999522808
12/15/2019,USDT_ETHERIUM,0.999032164
12/16/2019,USDT_ETHERIUM,0.997988835
12/17/2019,USDT_ETHERIUM,0.998766611
12/18/2019,USDT_ETHERIUM,1.001522677
12/19/2019,USDT_ETHERIUM,1.000025269
12/20/2019,USDT_ETHERIUM,1.000612879
12/21/2019,USDT_ETHERIUM,1.000724903
12/22/2019,USDT_ETHERIUM,1.000913247
12/23/2019,USDT_ETHERIUM,0.99975909
12/24/2019,USDT_ETHERIUM,0.999040538
12/25/2019,USDT_ETHERIUM,0.998533815
12/26/2019,USDT_ETHERIUM,0.998281555
12/27/2019,USDT_ETHERIUM,0.999047683
12/28/2019,USDT_ETHERIUM,0.99847087
12/29/2019,USDT_ETHERIUM,0.999382632
12/30/2019,USDT_ETHERIUM,0.996722935
12/31/2019,USDT_ETHERIUM,0.995358246
1/1/2020,USDT_ETHERIUM,0.996259697
1/2/2020,USDT_ETHERIUM,0.997102427
1/3/2020,USDT_ETHERIUM,0.998474389
1/4/2020,USDT_ETHERIUM,0.998718342
1/5/2020,USDT_ETHERIUM,0.998903124
1/6/2020,USDT_ETHERIUM,1.00065284
1/7/2020,USDT_ETHERIUM,1.000553867
